Time,Queue 0,Queue 1,Queue 2,Queue 3,Queue Fin,Demand Queue,Machine 0 Busy,Machine 1 Busy,Machine 2 Busy,Machine 3 Busy,Machine 0 TimeRemaining,Machine 1 TimeRemaining,Machine 2 TimeRemaining,Machine 3 TimeRemaining,Action M0,Action M1,Action M2,Action M3
1427,168,4,0,2,25,0,0,0,1,1,0,0,12,1,False,False,False,False
1428,164,3,0,2,26,0,1,1,1,0,16,2,11,0,True,True,False,False
1429,164,3,0,1,26,0,1,1,1,1,15,1,10,2,False,False,False,True
1430,164,3,1,1,26,0,1,0,1,1,14,0,9,1,False,False,False,False
1431,164,2,1,1,27,0,1,1,1,0,13,2,8,0,False,True,False,False
1432,164,2,1,0,27,0,1,1,1,1,12,1,7,2,False,False,False,True
1433,164,2,2,0,27,0,1,0,1,1,11,0,6,1,False,False,False,False
1434,164,1,2,0,28,0,1,1,1,0,10,2,5,0,False,True,False,False
1435,164,1,2,0,28,0,1,1,1,0,9,1,4,0,False,False,False,False
1436,164,1,3,0,28,0,1,0,1,0,8,0,3,0,False,False,False,False
1437,164,0,3,0,28,0,1,1,1,0,7,2,2,0,False,True,False,False
1438,164,0,3,0,28,0,1,1,1,0,6,1,1,0,False,False,False,False
1439,164,0,4,4,28,0,1,0,0,0,5,0,0,0,False,False,False,False
1440,164,0,0,3,28,154,1,0,1,1,4,0,16,2,False,False,True,True
1441,164,0,0,3,28,154,1,0,1,1,3,0,15,1,False,False,False,False
1442,164,0,0,3,28,153,1,0,1,0,2,0,14,0,False,False,False,False
1443,164,0,0,2,28,153,1,0,1,1,1,0,13,2,False,False,False,True
1444,164,4,0,2,28,153,0,0,1,1,0,0,12,1,False,False,False,False
1445,160,3,0,2,28,152,1,1,1,0,16,2,11,0,True,True,False,False
1446,160,3,0,1,28,152,1,1,1,1,15,1,10,2,False,False,False,True
1447,160,3,1,1,28,152,1,0,1,1,14,0,9,1,False,False,False,False
1448,160,2,1,1,28,151,1,1,1,0,13,2,8,0,False,True,False,False
1449,160,2,1,0,28,151,1,1,1,1,12,1,7,2,False,False,False,True
1450,160,2,2,0,28,151,1,0,1,1,11,0,6,1,False,False,False,False
1451,160,1,2,0,28,150,1,1,1,0,10,2,5,0,False,True,False,False
1452,160,1,2,0,28,150,1,1,1,0,9,1,4,0,False,False,False,False
1453,160,1,3,0,28,150,1,0,1,0,8,0,3,0,False,False,False,False
1454,160,0,3,0,28,150,1,1,1,0,7,2,2,0,False,True,False,False
1455,160,0,3,0,28,150,1,1,1,0,6,1,1,0,False,False,False,False
1456,160,0,4,4,28,150,1,0,0,0,5,0,0,0,False,False,False,False
1457,160,0,0,3,28,150,1,0,1,1,4,0,16,2,False,False,True,True
1458,160,0,0,3,28,150,1,0,1,1,3,0,15,1,False,False,False,False
1459,160,0,0,3,28,149,1,0,1,0,2,0,14,0,False,False,False,False
1460,160,0,0,2,28,149,1,0,1,1,1,0,13,2,False,False,False,True
1461,160,4,0,2,28,149,0,0,1,1,0,0,12,1,False,False,False,False
1462,156,3,0,2,28,148,1,1,1,0,16,2,11,0,True,True,False,False
1463,156,3,0,1,28,148,1,1,1,1,15,1,10,2,False,False,False,True
1464,156,3,1,1,28,148,1,0,1,1,14,0,9,1,False,False,False,False
1465,156,2,1,1,28,147,1,1,1,0,13,2,8,0,False,True,False,False
1466,156,2,1,0,28,147,1,1,1,1,12,1,7,2,False,False,False,True
1467,156,2,2,0,28,147,1,0,1,1,11,0,6,1,False,False,False,False
1468,156,1,2,0,28,146,1,1,1,0,10,2,5,0,False,True,False,False
1469,156,1,2,0,28,146,1,1,1,0,9,1,4,0,False,False,False,False
1470,156,1,3,0,28,146,1,0,1,0,8,0,3,0,False,False,False,False
1471,156,0,3,0,28,146,1,1,1,0,7,2,2,0,False,True,False,False
1472,156,0,3,0,28,146,1,1,1,0,6,1,1,0,False,False,False,False
1473,156,0,4,4,28,146,1,0,0,0,5,0,0,0,False,False,False,False
1474,156,0,0,3,28,146,1,0,1,1,4,0,16,2,False,False,True,True
1475,156,0,0,3,28,146,1,0,1,1,3,0,15,1,False,False,False,False
1476,156,0,0,3,28,145,1,0,1,0,2,0,14,0,False,False,False,False
1477,156,0,0,2,28,145,1,0,1,1,1,0,13,2,False,False,False,True
1478,156,4,0,2,28,145,0,0,1,1,0,0,12,1,False,False,False,False
1479,152,3,0,2,28,144,1,1,1,0,16,2,11,0,True,True,False,False
1480,152,3,0,1,28,144,1,1,1,1,15,1,10,2,False,False,False,True
1481,152,3,1,1,28,144,1,0,1,1,14,0,9,1,False,False,False,False
1482,152,2,1,1,28,143,1,1,1,0,13,2,8,0,False,True,False,False
1483,152,2,1,0,28,143,1,1,1,1,12,1,7,2,False,False,False,True
1484,152,2,2,0,28,143,1,0,1,1,11,0,6,1,False,False,False,False
1485,152,1,2,0,28,142,1,1,1,0,10,2,5,0,False,True,False,False
1486,152,1,2,0,28,142,1,1,1,0,9,1,4,0,False,False,False,False
1487,152,1,3,0,28,142,1,0,1,0,8,0,3,0,False,False,False,False
1488,152,0,3,0,28,142,1,1,1,0,7,2,2,0,False,True,False,False
1489,152,0,3,0,28,142,1,1,1,0,6,1,1,0,False,False,False,False
1490,152,0,4,4,28,142,1,0,0,0,5,0,0,0,False,False,False,False
1491,152,0,0,3,28,142,1,0,1,1,4,0,16,2,False,False,True,True
1492,152,0,0,3,28,142,1,0,1,1,3,0,15,1,False,False,False,False
1493,152,0,0,3,28,141,1,0,1,0,2,0,14,0,False,False,False,False
1494,152,0,0,2,28,141,1,0,1,1,1,0,13,2,False,False,False,True
1495,152,4,0,2,28,141,0,0,1,1,0,0,12,1,False,False,False,False
1496,148,3,0,2,28,140,1,1,1,0,16,2,11,0,True,True,False,False
1497,148,3,0,1,28,140,1,1,1,1,15,1,10,2,False,False,False,True
1498,148,3,1,1,28,140,1,0,1,1,14,0,9,1,False,False,False,False
1499,148,2,1,1,28,139,1,1,1,0,13,2,8,0,False,True,False,False
1500,148,2,1,0,28,139,1,1,1,1,12,1,7,2,False,False,False,True
1501,148,2,2,0,28,139,1,0,1,1,11,0,6,1,False,False,False,False
1502,148,1,2,0,28,138,1,1,1,0,10,2,5,0,False,True,False,False
1503,148,1,2,0,28,138,1,1,1,0,9,1,4,0,False,False,False,False
1504,148,1,3,0,28,138,1,0,1,0,8,0,3,0,False,False,False,False
1505,148,0,3,0,28,138,1,1,1,0,7,2,2,0,False,True,False,False
1506,148,0,3,0,28,138,1,1,1,0,6,1,1,0,False,False,False,False
1507,148,0,4,4,28,138,1,0,0,0,5,0,0,0,False,False,False,False
1508,148,0,0,3,28,138,1,0,1,1,4,0,16,2,False,False,True,True
1509,148,0,0,3,28,138,1,0,1,1,3,0,15,1,False,False,False,False
1510,148,0,0,3,28,137,1,0,1,0,2,0,14,0,False,False,False,False
1511,148,0,0,2,28,137,1,0,1,1,1,0,13,2,False,False,False,True
1512,148,4,0,2,28,137,0,0,1,1,0,0,12,1,False,False,False,False
1513,144,3,0,2,28,136,1,1,1,0,16,2,11,0,True,True,False,False
1514,144,3,0,1,28,136,1,1,1,1,15,1,10,2,False,False,False,True
1515,144,3,1,1,28,136,1,0,1,1,14,0,9,1,False,False,False,False
1516,144,2,1,1,28,135,1,1,1,0,13,2,8,0,False,True,False,False
1517,144,2,1,0,28,135,1,1,1,1,12,1,7,2,False,False,False,True
1518,144,2,2,0,28,135,1,0,1,1,11,0,6,1,False,False,False,False
1519,144,1,2,0,28,134,1,1,1,0,10,2,5,0,False,True,False,False
1520,144,1,2,0,28,134,1,1,1,0,9,1,4,0,False,False,False,False
1521,144,1,3,0,28,134,1,0,1,0,8,0,3,0,False,False,False,False
1522,144,0,3,0,28,134,1,1,1,0,7,2,2,0,False,True,False,False
1523,144,0,3,0,28,134,1,1,1,0,6,1,1,0,False,False,False,False
1524,144,0,4,4,28,134,1,0,0,0,5,0,0,0,False,False,False,False
1525,144,0,0,3,28,134,1,0,1,1,4,0,16,2,False,False,True,True
1526,144,0,0,3,28,134,1,0,1,1,3,0,15,1,False,False,False,False
1527,144,0,0,3,28,133,1,0,1,0,2,0,14,0,False,False,False,False
1528,144,0,0,2,28,133,1,0,1,1,1,0,13,2,False,False,False,True
1529,144,4,0,2,28,133,0,0,1,1,0,0,12,1,False,False,False,False
1530,140,3,0,2,28,132,1,1,1,0,16,2,11,0,True,True,False,False
1531,140,3,0,1,28,132,1,1,1,1,15,1,10,2,False,False,False,True
1532,140,3,1,1,28,132,1,0,1,1,14,0,9,1,False,False,False,False
1533,140,2,1,1,28,131,1,1,1,0,13,2,8,0,False,True,False,False
1534,140,2,1,0,28,131,1,1,1,1,12,1,7,2,False,False,False,True
1535,140,2,2,0,28,131,1,0,1,1,11,0,6,1,False,False,False,False
1536,140,1,2,0,28,130,1,1,1,0,10,2,5,0,False,True,False,False
1537,140,1,2,0,28,130,1,1,1,0,9,1,4,0,False,False,False,False
1538,140,1,3,0,28,130,1,0,1,0,8,0,3,0,False,False,False,False
1539,140,0,3,0,28,130,1,1,1,0,7,2,2,0,False,True,False,False
1540,140,0,3,0,28,130,1,1,1,0,6,1,1,0,False,False,False,False
1541,140,0,4,4,28,130,1,0,0,0,5,0,0,0,False,False,False,False
1542,140,0,0,3,28,130,1,0,1,1,4,0,16,2,False,False,True,True
1543,140,0,0,3,28,130,1,0,1,1,3,0,15,1,False,False,False,False
1544,140,0,0,3,28,129,1,0,1,0,2,0,14,0,False,False,False,False
1545,140,0,0,2,28,129,1,0,1,1,1,0,13,2,False,False,False,True
1546,140,4,0,2,28,129,0,0,1,1,0,0,12,1,False,False,False,False
1547,136,3,0,2,28,128,1,1,1,0,16,2,11,0,True,True,False,False
1548,136,3,0,1,28,128,1,1,1,1,15,1,10,2,False,False,False,True
1549,136,3,1,1,28,128,1,0,1,1,14,0,9,1,False,False,False,False
1550,136,2,1,1,28,127,1,1,1,0,13,2,8,0,False,True,False,False
1551,136,2,1,0,28,127,1,1,1,1,12,1,7,2,False,False,False,True
1552,136,2,2,0,28,127,1,0,1,1,11,0,6,1,False,False,False,False
1553,136,1,2,0,28,126,1,1,1,0,10,2,5,0,False,True,False,False
1554,136,1,2,0,28,126,1,1,1,0,9,1,4,0,False,False,False,False
1555,136,1,3,0,28,126,1,0,1,0,8,0,3,0,False,False,False,False
1556,136,0,3,0,28,126,1,1,1,0,7,2,2,0,False,True,False,False
1557,136,0,3,0,28,126,1,1,1,0,6,1,1,0,False,False,False,False
1558,136,0,4,4,28,126,1,0,0,0,5,0,0,0,False,False,False,False
1559,136,0,0,3,28,126,1,0,1,1,4,0,16,2,False,False,True,True
1560,136,0,0,3,28,126,1,0,1,1,3,0,15,1,False,False,False,False
1561,136,0,0,3,28,125,1,0,1,0,2,0,14,0,False,False,False,False
1562,136,0,0,2,28,125,1,0,1,1,1,0,13,2,False,False,False,True
1563,136,4,0,2,28,125,0,0,1,1,0,0,12,1,False,False,False,False
1564,132,3,0,2,28,124,1,1,1,0,16,2,11,0,True,True,False,False
1565,132,3,0,1,28,124,1,1,1,1,15,1,10,2,False,False,False,True
1566,132,3,1,1,28,124,1,0,1,1,14,0,9,1,False,False,False,False
1567,132,2,1,1,28,123,1,1,1,0,13,2,8,0,False,True,False,False
1568,132,2,1,0,28,123,1,1,1,1,12,1,7,2,False,False,False,True
1569,132,2,2,0,28,123,1,0,1,1,11,0,6,1,False,False,False,False
1570,132,1,2,0,28,122,1,1,1,0,10,2,5,0,False,True,False,False
1571,132,1,2,0,28,122,1,1,1,0,9,1,4,0,False,False,False,False
1572,132,1,3,0,28,122,1,0,1,0,8,0,3,0,False,False,False,False
1573,132,0,3,0,28,122,1,1,1,0,7,2,2,0,False,True,False,False
1574,132,0,3,0,28,122,1,1,1,0,6,1,1,0,False,False,False,False
1575,132,0,4,4,28,122,1,0,0,0,5,0,0,0,False,False,False,False
1576,132,0,0,3,28,122,1,0,1,1,4,0,16,2,False,False,True,True
1577,132,0,0,3,28,122,1,0,1,1,3,0,15,1,False,False,False,False
1578,132,0,0,3,28,121,1,0,1,0,2,0,14,0,False,False,False,False
1579,132,0,0,2,28,121,1,0,1,1,1,0,13,2,False,False,False,True
1580,132,4,0,2,28,121,0,0,1,1,0,0,12,1,False,False,False,False
1581,128,3,0,2,28,120,1,1,1,0,16,2,11,0,True,True,False,False
1582,128,3,0,1,28,120,1,1,1,1,15,1,10,2,False,False,False,True
1583,128,3,1,1,28,120,1,0,1,1,14,0,9,1,False,False,False,False
1584,128,2,1,1,28,119,1,1,1,0,13,2,8,0,False,True,False,False
1585,128,2,1,0,28,119,1,1,1,1,12,1,7,2,False,False,False,True
1586,128,2,2,0,28,119,1,0,1,1,11,0,6,1,False,False,False,False
1587,128,1,2,0,28,118,1,1,1,0,10,2,5,0,False,True,False,False
1588,128,1,2,0,28,118,1,1,1,0,9,1,4,0,False,False,False,False
1589,128,1,3,0,28,118,1,0,1,0,8,0,3,0,False,False,False,False
1590,128,0,3,0,28,118,1,1,1,0,7,2,2,0,False,True,False,False
1591,128,0,3,0,28,118,1,1,1,0,6,1,1,0,False,False,False,False
1592,128,0,4,4,28,118,1,0,0,0,5,0,0,0,False,False,False,False
1593,128,0,0,3,28,118,1,0,1,1,4,0,16,2,False,False,True,True
1594,128,0,0,3,28,118,1,0,1,1,3,0,15,1,False,False,False,False
1595,128,0,0,3,28,117,1,0,1,0,2,0,14,0,False,False,False,False
1596,128,0,0,2,28,117,1,0,1,1,1,0,13,2,False,False,False,True
1597,128,4,0,2,28,117,0,0,1,1,0,0,12,1,False,False,False,False
1598,124,3,0,2,28,116,1,1,1,0,16,2,11,0,True,True,False,False
1599,124,3,0,1,28,116,1,1,1,1,15,1,10,2,False,False,False,True
1600,124,3,1,1,28,116,1,0,1,1,14,0,9,1,False,False,False,False
1601,124,2,1,1,28,115,1,1,1,0,13,2,8,0,False,True,False,False
1602,124,2,1,0,28,115,1,1,1,1,12,1,7,2,False,False,False,True
1603,124,2,2,0,28,115,1,0,1,1,11,0,6,1,False,False,False,False
1604,124,1,2,0,28,114,1,1,1,0,10,2,5,0,False,True,False,False
1605,124,1,2,0,28,114,1,1,1,0,9,1,4,0,False,False,False,False
1606,124,1,3,0,28,114,1,0,1,0,8,0,3,0,False,False,False,False
1607,124,0,3,0,28,114,1,1,1,0,7,2,2,0,False,True,False,False
1608,124,0,3,0,28,114,1,1,1,0,6,1,1,0,False,False,False,False
1609,124,0,4,4,28,114,1,0,0,0,5,0,0,0,False,False,False,False
1610,124,0,0,3,28,114,1,0,1,1,4,0,16,2,False,False,True,True
1611,124,0,0,3,28,114,1,0,1,1,3,0,15,1,False,False,False,False
1612,124,0,0,3,28,113,1,0,1,0,2,0,14,0,False,False,False,False
1613,124,0,0,2,28,113,1,0,1,1,1,0,13,2,False,False,False,True
1614,124,4,0,2,28,113,0,0,1,1,0,0,12,1,False,False,False,False
1615,120,3,0,2,28,112,1,1,1,0,16,2,11,0,True,True,False,False
1616,120,3,0,1,28,112,1,1,1,1,15,1,10,2,False,False,False,True
1617,120,3,1,1,28,112,1,0,1,1,14,0,9,1,False,False,False,False
1618,120,2,1,1,28,111,1,1,1,0,13,2,8,0,False,True,False,False
1619,120,2,1,0,28,111,1,1,1,1,12,1,7,2,False,False,False,True
1620,120,2,2,0,28,111,1,0,1,1,11,0,6,1,False,False,False,False
1621,120,1,2,0,28,110,1,1,1,0,10,2,5,0,False,True,False,False
1622,120,1,2,0,28,110,1,1,1,0,9,1,4,0,False,False,False,False
1623,120,1,3,0,28,110,1,0,1,0,8,0,3,0,False,False,False,False
1624,120,0,3,0,28,110,1,1,1,0,7,2,2,0,False,True,False,False
1625,120,0,3,0,28,110,1,1,1,0,6,1,1,0,False,False,False,False
1626,120,0,4,4,28,110,1,0,0,0,5,0,0,0,False,False,False,False
1627,120,0,0,3,28,110,1,0,1,1,4,0,16,2,False,False,True,True
1628,120,0,0,3,28,110,1,0,1,1,3,0,15,1,False,False,False,False
1629,120,0,0,3,28,109,1,0,1,0,2,0,14,0,False,False,False,False
1630,120,0,0,2,28,109,1,0,1,1,1,0,13,2,False,False,False,True
1631,120,4,0,2,28,109,0,0,1,1,0,0,12,1,False,False,False,False
1632,116,3,0,2,28,108,1,1,1,0,16,2,11,0,True,True,False,False
1633,116,3,0,1,28,108,1,1,1,1,15,1,10,2,False,False,False,True
1634,116,3,1,1,28,108,1,0,1,1,14,0,9,1,False,False,False,False
1635,116,2,1,1,28,107,1,1,1,0,13,2,8,0,False,True,False,False
1636,116,2,1,0,28,107,1,1,1,1,12,1,7,2,False,False,False,True
1637,116,2,2,0,28,107,1,0,1,1,11,0,6,1,False,False,False,False
1638,116,1,2,0,28,106,1,1,1,0,10,2,5,0,False,True,False,False
1639,116,1,2,0,28,106,1,1,1,0,9,1,4,0,False,False,False,False
1640,116,1,3,0,28,106,1,0,1,0,8,0,3,0,False,False,False,False
1641,116,0,3,0,28,106,1,1,1,0,7,2,2,0,False,True,False,False
1642,116,0,3,0,28,106,1,1,1,0,6,1,1,0,False,False,False,False
1643,116,0,4,4,28,106,1,0,0,0,5,0,0,0,False,False,False,False
1644,116,0,0,3,28,106,1,0,1,1,4,0,16,2,False,False,True,True
1645,116,0,0,3,28,106,1,0,1,1,3,0,15,1,False,False,False,False
1646,116,0,0,3,28,105,1,0,1,0,2,0,14,0,False,False,False,False
1647,116,0,0,2,28,105,1,0,1,1,1,0,13,2,False,False,False,True
1648,116,4,0,2,28,105,0,0,1,1,0,0,12,1,False,False,False,False
1649,112,3,0,2,28,104,1,1,1,0,16,2,11,0,True,True,False,False
1650,112,3,0,1,28,104,1,1,1,1,15,1,10,2,False,False,False,True
1651,112,3,1,1,28,104,1,0,1,1,14,0,9,1,False,False,False,False
1652,112,2,1,1,28,103,1,1,1,0,13,2,8,0,False,True,False,False
1653,112,2,1,0,28,103,1,1,1,1,12,1,7,2,False,False,False,True
1654,112,2,2,0,28,103,1,0,1,1,11,0,6,1,False,False,False,False
1655,112,1,2,0,28,102,1,1,1,0,10,2,5,0,False,True,False,False
1656,112,1,2,0,28,102,1,1,1,0,9,1,4,0,False,False,False,False
1657,112,1,3,0,28,102,1,0,1,0,8,0,3,0,False,False,False,False
1658,112,0,3,0,28,102,1,1,1,0,7,2,2,0,False,True,False,False
1659,112,0,3,0,28,102,1,1,1,0,6,1,1,0,False,False,False,False
1660,112,0,4,4,28,102,1,0,0,0,5,0,0,0,False,False,False,False
1661,112,0,0,3,28,102,1,0,1,1,4,0,16,2,False,False,True,True
1662,112,0,0,3,28,102,1,0,1,1,3,0,15,1,False,False,False,False
1663,112,0,0,3,28,101,1,0,1,0,2,0,14,0,False,False,False,False
1664,112,0,0,2,28,101,1,0,1,1,1,0,13,2,False,False,False,True
1665,112,4,0,2,28,101,0,0,1,1,0,0,12,1,False,False,False,False
1666,108,3,0,2,28,100,1,1,1,0,16,2,11,0,True,True,False,False
1667,108,3,0,1,28,100,1,1,1,1,15,1,10,2,False,False,False,True
1668,108,3,1,1,28,100,1,0,1,1,14,0,9,1,False,False,False,False
1669,108,2,1,1,28,99,1,1,1,0,13,2,8,0,False,True,False,False
1670,108,2,1,0,28,99,1,1,1,1,12,1,7,2,False,False,False,True
1671,108,2,2,0,28,99,1,0,1,1,11,0,6,1,False,False,False,False
1672,108,1,2,0,28,98,1,1,1,0,10,2,5,0,False,True,False,False
1673,108,1,2,0,28,98,1,1,1,0,9,1,4,0,False,False,False,False
1674,108,1,3,0,28,98,1,0,1,0,8,0,3,0,False,False,False,False
1675,108,0,3,0,28,98,1,1,1,0,7,2,2,0,False,True,False,False
1676,108,0,3,0,28,98,1,1,1,0,6,1,1,0,False,False,False,False
1677,108,0,4,4,28,98,1,0,0,0,5,0,0,0,False,False,False,False
1678,108,0,0,3,28,98,1,0,1,1,4,0,16,2,False,False,True,True
1679,108,0,0,3,28,98,1,0,1,1,3,0,15,1,False,False,False,False
1680,108,0,0,3,28,97,1,0,1,0,2,0,14,0,False,False,False,False
1681,108,0,0,2,28,97,1,0,1,1,1,0,13,2,False,False,False,True
1682,108,4,0,2,28,97,0,0,1,1,0,0,12,1,False,False,False,False
1683,104,3,0,2,28,96,1,1,1,0,16,2,11,0,True,True,False,False
1684,104,3,0,1,28,96,1,1,1,1,15,1,10,2,False,False,False,True
1685,104,3,1,1,28,96,1,0,1,1,14,0,9,1,False,False,False,False
1686,104,2,1,1,28,95,1,1,1,0,13,2,8,0,False,True,False,False
1687,104,2,1,0,28,95,1,1,1,1,12,1,7,2,False,False,False,True
1688,104,2,2,0,28,95,1,0,1,1,11,0,6,1,False,False,False,False
1689,104,1,2,0,28,94,1,1,1,0,10,2,5,0,False,True,False,False
1690,104,1,2,0,28,94,1,1,1,0,9,1,4,0,False,False,False,False
1691,104,1,3,0,28,94,1,0,1,0,8,0,3,0,False,False,False,False
1692,104,0,3,0,28,94,1,1,1,0,7,2,2,0,False,True,False,False
1693,104,0,3,0,28,94,1,1,1,0,6,1,1,0,False,False,False,False
1694,104,0,4,4,28,94,1,0,0,0,5,0,0,0,False,False,False,False
1695,104,0,0,3,28,94,1,0,1,1,4,0,16,2,False,False,True,True
1696,104,0,0,3,28,94,1,0,1,1,3,0,15,1,False,False,False,False
1697,104,0,0,3,28,93,1,0,1,0,2,0,14,0,False,False,False,False
1698,104,0,0,2,28,93,1,0,1,1,1,0,13,2,False,False,False,True
1699,104,4,0,2,28,93,0,0,1,1,0,0,12,1,False,False,False,False
1700,100,3,0,2,28,92,1,1,1,0,16,2,11,0,True,True,False,False
1701,100,3,0,1,28,92,1,1,1,1,15,1,10,2,False,False,False,True
1702,100,3,1,1,28,92,1,0,1,1,14,0,9,1,False,False,False,False
1703,100,2,1,1,28,91,1,1,1,0,13,2,8,0,False,True,False,False
1704,100,2,1,0,28,91,1,1,1,1,12,1,7,2,False,False,False,True
1705,100,2,2,0,28,91,1,0,1,1,11,0,6,1,False,False,False,False
1706,100,1,2,0,28,90,1,1,1,0,10,2,5,0,False,True,False,False
1707,100,1,2,0,28,90,1,1,1,0,9,1,4,0,False,False,False,False
1708,100,1,3,0,28,90,1,0,1,0,8,0,3,0,False,False,False,False
1709,100,0,3,0,28,90,1,1,1,0,7,2,2,0,False,True,False,False
1710,100,0,3,0,28,90,1,1,1,0,6,1,1,0,False,False,False,False
1711,100,0,4,4,28,90,1,0,0,0,5,0,0,0,False,False,False,False
1712,100,0,0,3,28,90,1,0,1,1,4,0,16,2,False,False,True,True
1713,100,0,0,3,28,90,1,0,1,1,3,0,15,1,False,False,False,False
1714,100,0,0,3,28,89,1,0,1,0,2,0,14,0,False,False,False,False
1715,100,0,0,2,28,89,1,0,1,1,1,0,13,2,False,False,False,True
1716,100,4,0,2,28,89,0,0,1,1,0,0,12,1,False,False,False,False
1717,96,3,0,2,28,88,1,1,1,0,16,2,11,0,True,True,False,False
1718,96,3,0,1,28,88,1,1,1,1,15,1,10,2,False,False,False,True
1719,96,3,1,1,28,88,1,0,1,1,14,0,9,1,False,False,False,False
1720,96,2,1,1,28,87,1,1,1,0,13,2,8,0,False,True,False,False
1721,96,2,1,0,28,87,1,1,1,1,12,1,7,2,False,False,False,True
1722,96,2,2,0,28,87,1,0,1,1,11,0,6,1,False,False,False,False
1723,96,1,2,0,28,86,1,1,1,0,10,2,5,0,False,True,False,False
1724,96,1,2,0,28,86,1,1,1,0,9,1,4,0,False,False,False,False
1725,96,1,3,0,28,86,1,0,1,0,8,0,3,0,False,False,False,False
1726,96,0,3,0,28,86,1,1,1,0,7,2,2,0,False,True,False,False
1727,96,0,3,0,28,86,1,1,1,0,6,1,1,0,False,False,False,False
1728,96,0,4,4,28,86,1,0,0,0,5,0,0,0,False,False,False,False
1729,96,0,0,3,28,86,1,0,1,1,4,0,16,2,False,False,True,True
1730,96,0,0,3,28,86,1,0,1,1,3,0,15,1,False,False,False,False
1731,96,0,0,3,28,85,1,0,1,0,2,0,14,0,False,False,False,False
1732,96,0,0,2,28,85,1,0,1,1,1,0,13,2,False,False,False,True
1733,96,4,0,2,28,85,0,0,1,1,0,0,12,1,False,False,False,False
1734,92,3,0,2,28,84,1,1,1,0,16,2,11,0,True,True,False,False
1735,92,3,0,1,28,84,1,1,1,1,15,1,10,2,False,False,False,True
1736,92,3,1,1,28,84,1,0,1,1,14,0,9,1,False,False,False,False
1737,92,2,1,1,28,83,1,1,1,0,13,2,8,0,False,True,False,False
1738,92,2,1,0,28,83,1,1,1,1,12,1,7,2,False,False,False,True
1739,92,2,2,0,28,83,1,0,1,1,11,0,6,1,False,False,False,False
1740,92,1,2,0,28,82,1,1,1,0,10,2,5,0,False,True,False,False
1741,92,1,2,0,28,82,1,1,1,0,9,1,4,0,False,False,False,False
1742,92,1,3,0,28,82,1,0,1,0,8,0,3,0,False,False,False,False
1743,92,0,3,0,28,82,1,1,1,0,7,2,2,0,False,True,False,False
1744,92,0,3,0,28,82,1,1,1,0,6,1,1,0,False,False,False,False
1745,92,0,4,4,28,82,1,0,0,0,5,0,0,0,False,False,False,False
1746,92,0,0,3,28,82,1,0,1,1,4,0,16,2,False,False,True,True
1747,92,0,0,3,28,82,1,0,1,1,3,0,15,1,False,False,False,False
1748,92,0,0,3,28,81,1,0,1,0,2,0,14,0,False,False,False,False
1749,92,0,0,2,28,81,1,0,1,1,1,0,13,2,False,False,False,True
1750,92,4,0,2,28,81,0,0,1,1,0,0,12,1,False,False,False,False
1751,88,3,0,2,28,80,1,1,1,0,16,2,11,0,True,True,False,False
1752,88,3,0,1,28,80,1,1,1,1,15,1,10,2,False,False,False,True
1753,88,3,1,1,28,80,1,0,1,1,14,0,9,1,False,False,False,False
1754,88,2,1,1,28,79,1,1,1,0,13,2,8,0,False,True,False,False
1755,88,2,1,0,28,79,1,1,1,1,12,1,7,2,False,False,False,True
1756,88,2,2,0,28,79,1,0,1,1,11,0,6,1,False,False,False,False
1757,88,1,2,0,28,78,1,1,1,0,10,2,5,0,False,True,False,False
1758,88,1,2,0,28,78,1,1,1,0,9,1,4,0,False,False,False,False
1759,88,1,3,0,28,78,1,0,1,0,8,0,3,0,False,False,False,False
1760,88,0,3,0,28,78,1,1,1,0,7,2,2,0,False,True,False,False
1761,88,0,3,0,28,78,1,1,1,0,6,1,1,0,False,False,False,False
1762,88,0,4,4,28,78,1,0,0,0,5,0,0,0,False,False,False,False
1763,88,0,0,3,28,78,1,0,1,1,4,0,16,2,False,False,True,True
1764,88,0,0,3,28,78,1,0,1,1,3,0,15,1,False,False,False,False
1765,88,0,0,3,28,77,1,0,1,0,2,0,14,0,False,False,False,False
1766,88,0,0,2,28,77,1,0,1,1,1,0,13,2,False,False,False,True
1767,88,4,0,2,28,77,0,0,1,1,0,0,12,1,False,False,False,False
1768,84,3,0,2,28,76,1,1,1,0,16,2,11,0,True,True,False,False
1769,84,3,0,1,28,76,1,1,1,1,15,1,10,2,False,False,False,True
1770,84,3,1,1,28,76,1,0,1,1,14,0,9,1,False,False,False,False
1771,84,2,1,1,28,75,1,1,1,0,13,2,8,0,False,True,False,False
1772,84,2,1,0,28,75,1,1,1,1,12,1,7,2,False,False,False,True
1773,84,2,2,0,28,75,1,0,1,1,11,0,6,1,False,False,False,False
1774,84,1,2,0,28,74,1,1,1,0,10,2,5,0,False,True,False,False
1775,84,1,2,0,28,74,1,1,1,0,9,1,4,0,False,False,False,False
1776,84,1,3,0,28,74,1,0,1,0,8,0,3,0,False,False,False,False
1777,84,0,3,0,28,74,1,1,1,0,7,2,2,0,False,True,False,False
1778,84,0,3,0,28,74,1,1,1,0,6,1,1,0,False,False,False,False
1779,84,0,4,4,28,74,1,0,0,0,5,0,0,0,False,False,False,False
1780,84,0,0,3,28,74,1,0,1,1,4,0,16,2,False,False,True,True
